ORDEM;LOTE;PRODUTO;SITUACAO;COR;DESENHO;VARIANTE;CATEGORIA;NRO_ROLO;METROS;PESO_BRUTO;PESO_LIQUIDO;LARGURA;NRO;ROLO_PL;NRO_PECA;AVISO;FORNECEDOR;TEAR;Num_Etq_Aux
000014;T237L3;000014;001;00014;00000;00000;01;0000266673;98,8;30,3;29,9;1,40;411;55;001;000249;W;000055;W000055266673001
000014;T237L3;000014;001;00014;00000;00000;01;0000266674;98,7;30,3;29,9;1,40;412;56;001;000249;W;000056;W000056266674001
000014;T237L3;000014;001;00014;00000;00000;01;0000266675;101,5;31,2;30,8;1,40;413;57;001;000249;W;000057;W000057266675001
000014;T237L3;000014;001;00014;00000;00000;01;0000266676;98,2;30,2;29,8;1,40;414;58;001;000249;W;000058;W000058266676001
000014;T237L3;000014;001;00014;00000;00000;01;0000266677;99,9;30,7;30,3;1,40;415;59;001;000249;W;000059;W000059266677001
000014;T237L3;000014;001;00014;00000;00000;01;0000266678;99,4;30,5;30,1;1,40;416;60;001;000249;W;000060;W000060266678001
000014;T237L3;000014;001;00014;00000;00000;01;0000266679;101,6;31,2;30,8;1,40;417;61;001;000249;W;000061;W000061266679001
000014;T237L3;000014;001;00014;00000;00000;01;0000266680;95,5;29,3;28,9;1,40;418;62;001;000249;W;000062;W000062266680001
000014;T237L3;000014;001;00014;00000;00000;01;0000266681;101,7;31,2;30,8;1,40;419;63;001;000249;W;000063;W000063266681001
000014;T237L3;000014;001;00014;00000;00000;01;0000266682;96,3;29,6;29,2;1,40;420;64;001;000249;W;000064;W000064266682001
000014;T237L3;000014;001;00014;00000;00000;01;0000266683;104,7;32,1;31,7;1,40;421;65;001;000249;W;000065;W000065266683001
000014;T237L3;000014;001;00014;00000;00000;01;0000266684;94,9;29,2;28,8;1,40;422;66;001;000249;W;000066;W000066266684001
000014;T237L3;000014;001;00014;00000;00000;01;0000266685;100,3;30,8;30,4;1,40;423;67;001;000249;W;000067;W000067266685001
000014;T237L3;000014;001;00014;00000;00000;01;0000266686;97,3;29,9;29,5;1,40;424;68;001;000249;W;000068;W000068266686001
000014;T237L3;000014;001;00014;00000;00000;01;0000266687;101,5;31,2;30,8;1,40;425;69;001;000249;W;000069;W000069266687001
000014;T237L3;000014;001;00014;00000;00000;01;0000266688;97;29,8;29,4;1,40;426;70;001;000249;W;000070;W000070266688001
000014;T237L3;000014;001;00014;00000;00000;01;0000266689;100,5;30,9;30,5;1,40;427;71;001;000249;W;000071;W000071266689001
000014;T237L3;000014;001;00014;00000;00000;01;0000266690;95,4;29,3;28,9;1,40;428;72;001;000249;W;000072;W000072266690001
000014;T237L4;000014;001;00014;00000;00000;01;0000266691;100,6;30,9;30,5;1,40;429;73;001;000249;W;000073;W000073266691001
000014;T237L4;000014;001;00014;00000;00000;01;0000266692;97,2;29,9;29,5;1,40;430;74;001;000249;W;000074;W000074266692001
000014;T237L4;000014;001;00014;00000;00000;01;0000266693;101,8;31,2;30,8;1,40;431;75;001;000249;W;000075;W000075266693001
000014;T237L4;000014;001;00014;00000;00000;01;0000266694;97,8;30,0;29,6;1,40;432;76;001;000249;W;000076;W000076266694001
000014;T237L4;000014;001;00014;00000;00000;01;0000266695;101,1;31,0;30,6;1,40;433;77;001;000249;W;000077;W000077266695001
000014;T237L4;000014;001;00014;00000;00000;01;0000266696;109,9;33,7;33,3;1,40;434;78;001;000249;W;000078;W000078266696001
000014;T237L4;000014;001;00014;00000;00000;01;0000266697;91,6;28,2;27,8;1,40;435;79;001;000249;W;000079;W000079266697001
000014;T237L4;000014;001;00014;00000;00000;01;0000266698;98,6;30,3;29,9;1,40;436;80;001;000249;W;000080;W000080266698001
000014;T237L4;000014;001;00014;00000;00000;01;0000266699;83,4;25,7;25,3;1,40;437;81;001;000249;W;000081;W000081266699001
000014;T237L4;000014;001;00014;00000;00000;01;0000266700;100,5;30,9;30,5;1,40;438;82;001;000249;W;000082;W000082266700001
000014;T237L4;000014;001;00014;00000;00000;01;0000266701;99,7;30,6;30,2;1,40;439;83;001;000249;W;000083;W000083266701001
000014;T237L4;000014;001;00014;00000;00000;01;0000266702;101,2;31,1;30,7;1,40;440;84;001;000249;W;000084;W000084266702001
000014;T237L4;000014;001;00014;00000;00000;01;0000266703;97,1;29,8;29,4;1,40;441;85;001;000249;W;000085;W000085266703001
000014;T237L4;000014;001;00014;00000;00000;01;0000266704;100,4;30,8;30,4;1,40;442;86;001;000249;W;000086;W000086266704001
000014;T237L4;000014;001;00014;00000;00000;01;0000266705;98,9;30,4;30,0;1,40;443;87;001;000249;W;000087;W000087266705001
000014;T237L4;000014;001;00014;00000;00000;01;0000266706;100,8;30,9;30,5;1,40;444;88;001;000249;W;000088;W000088266706001
000014;T237L4;000014;001;00014;00000;00000;01;0000266707;100,1;30,7;30,3;1,40;445;89;001;000249;W;000089;W000089266707001
000014;T237L4;000014;001;00014;00000;00000;01;0000266708;100,2;30,8;30,4;1,40;446;90;001;000249;W;000090;W000090266708001
000014;T237L4;000014;001;00014;00000;00000;01;0000266709;95,8;29,4;29,0;1,40;447;91;001;000249;W;000091;W000091266709001
000014;T237L4;000014;001;00014;00000;00000;01;0000266710;101,3;31,1;30,7;1,40;448;92;001;000249;W;000092;W000092266710001
000014;T237L4;000014;001;00014;00000;00000;01;0000266711;100,1;30,7;30,3;1,40;449;93;001;000249;W;000093;W000093266711001
000014;T237L4;000014;001;00014;00000;00000;01;0000266712;100,7;30,9;30,5;1,40;450;94;001;000249;W;000094;W000094266712001
000014;T237L4;000014;001;00014;00000;00000;01;0000266713;97,2;29,9;29,5;1,40;451;95;001;000249;W;000095;W000095266713001
000014;T237L4;000014;001;00014;00000;00000;01;0000266714;100;30,7;30,3;1,40;452;96;001;000249;W;000096;W000096266714001
000014;T237L4;000014;001;00014;00000;00000;01;0000266715;88,1;27,1;26,7;1,40;453;97;001;000249;W;000097;W000097266715001
000014;T237L5;000014;001;00014;00000;00000;01;0000266716;101,4;31,1;30,7;1,40;454;98;001;000249;W;000098;W000098266716001
000014;T237L5;000014;001;00014;00000;00000;01;0000266717;98,8;30,3;29,9;1,40;455;99;001;000249;W;000099;W000099266717001
000014;T237L5;000014;001;00014;00000;00000;01;0000266718;97,8;30,0;29,6;1,40;456;100;001;000249;W;000100;W000100266718001
000014;T237L5;000014;001;00014;00000;00000;01;0000266719;99,5;30,6;30,2;1,40;457;101;001;000249;W;000101;W000101266719001
000014;T237L5;000014;001;00014;00000;00000;01;0000266720;100,6;30,9;30,5;1,40;458;102;001;000249;W;000102;W000102266720001
000014;T237L5;000014;001;00014;00000;00000;01;0000266721;99,2;30,5;30,1;1,40;459;103;001;000249;W;000103;W000103266721001
000014;T237L5;000014;001;00014;00000;00000;01;0000266722;100,5;30,9;30,5;1,40;460;104;001;000249;W;000104;W000104266722001
000014;T237L5;000014;001;00014;00000;00000;01;0000266723;101,3;31,1;30,7;1,40;461;105;001;000249;W;000105;W000105266723001
000014;T237L5;000014;001;00014;00000;00000;01;0000266724;101,1;31,0;30,6;1,40;462;106;001;000249;W;000106;W000106266724001
000014;T237L5;000014;001;00014;00000;00000;01;0000266725;99;30,4;30,0;1,40;463;107;001;000249;W;000107;W000107266725001
000014;T237L5;000014;001;00014;00000;00000;01;0000266726;98,5;30,2;29,8;1,40;464;108;001;000249;W;000108;W000108266726001
000014;T237L5;000014;001;00014;00000;00000;01;0000266727;58,4;18,1;17,7;1,40;465;109;001;000249;W;000109;W000109266727001
000014;T237L5;000014;001;00014;00000;00000;01;0000266728;101,6;31,2;30,8;1,40;466;110;001;000249;W;000110;W000110266728001
000014;T237L5;000014;001;00014;00000;00000;01;0000266729;99,7;30,6;30,2;1,40;467;111;001;000249;W;000111;W000111266729001
000014;T237L5;000014;001;00014;00000;00000;01;0000266730;100,3;30,8;30,4;1,40;468;112;001;000249;W;000112;W000112266730001
000014;T237L5;000014;001;00014;00000;00000;01;0000266731;101,1;31,0;30,6;1,40;469;113;001;000249;W;000113;W000113266731001
000014;T237L5;000014;001;00014;00000;00000;01;0000266732;99,7;30,6;30,2;1,40;470;114;001;000249;W;000114;W000114266732001
000014;T237L5;000014;001;00014;00000;00000;01;0000266733;96;29,5;29,1;1,40;471;115;001;000249;W;000115;W000115266733001
000014;T237L5;000014;001;00014;00000;00000;01;0000266734;100,3;30,8;30,4;1,40;472;116;001;000249;W;000116;W000116266734001
000014;T237L5;000014;001;00014;00000;00000;01;0000266735;95,6;29,4;29,0;1,40;473;117;001;000249;W;000117;W000117266735001
000014;T237L5;000014;001;00014;00000;00000;01;0000266736;101;31,0;30,6;1,40;474;118;001;000249;W;000118;W000118266736001
000014;T237L5;000014;001;00014;00000;00000;01;0000266737;100,8;30,9;30,5;1,40;475;119;001;000249;W;000119;W000119266737001
000014;T237L5;000014;001;00014;00000;00000;01;0000266738;101,3;31,1;30,7;1,40;476;120;001;000249;W;000120;W000120266738001
000014;T237L5;000014;001;00014;00000;00000;01;0000266739;100,6;30,9;30,5;1,40;477;121;001;000249;W;000121;W000121266739001
000014;T237L6;000014;001;00014;00000;00000;01;0000266740;101,6;31,2;30,8;1,40;478;122;001;000249;W;000122;W000122266740001
000014;T237L6;000014;001;00014;00000;00000;01;0000266741;97;29,8;29,4;1,40;479;123;001;000249;W;000123;W000123266741001
000014;T237L6;000014;001;00014;00000;00000;01;0000266742;96,8;29,7;29,3;1,40;480;124;001;000249;W;000124;W000124266742001
000014;T237L6;000014;001;00014;00000;00000;01;0000266743;58,8;18,2;17,8;1,40;481;125;001;000249;W;000125;W000125266743001
000014;T237L6;000014;001;00014;00000;00000;01;0000266744;103,3;31,7;31,3;1,40;482;126;001;000249;W;000126;W000126266744001
000014;T237L6;000014;001;00014;00000;00000;01;0000266745;91,2;28,0;27,6;1,40;483;127;001;000249;W;000127;W000127266745001
000014;T237L6;000014;001;00014;00000;00000;01;0000266746;103;31,6;31,2;1,40;484;128;001;000249;W;000128;W000128266746001
000014;T237L6;000014;001;00014;00000;00000;01;0000266747;94,3;29,0;28,6;1,40;485;129;001;000249;W;000129;W000129266747001
000014;T237L6;000014;001;00014;00000;00000;01;0000266748;101,4;31,1;30,7;1,40;486;130;001;000249;W;000130;W000130266748001
000014;T237L6;000014;001;00014;00000;00000;01;0000266749;90,3;27,8;27,4;1,40;487;131;001;000249;W;000131;W000131266749001
000014;T237L6;000014;001;00014;00000;00000;01;0000266750;103,2;31,7;31,3;1,40;488;132;001;000249;W;000132;W000132266750001
000014;T237L6;000014;001;00014;00000;00000;01;0000266751;73,7;22,7;22,3;1,40;489;133;001;000249;W;000133;W000133266751001
000014;T237L6;000014;001;00014;00000;00000;01;0000266752;100,5;30,9;30,5;1,40;490;134;001;000249;W;000134;W000134266752001
000014;T237L6;000014;001;00014;00000;00000;01;0000266753;97,3;29,9;29,5;1,40;491;135;001;000249;W;000135;W000135266753001
000014;T237L6;000014;001;00014;00000;00000;01;0000266754;100,2;30,8;30,4;1,40;492;136;001;000249;W;000136;W000136266754001
000014;T237L6;000014;001;00014;00000;00000;01;0000266755;96,5;29,6;29,2;1,40;493;137;001;000249;W;000137;W000137266755001
000014;T237L6;000014;001;00014;00000;00000;01;0000266756;102,5;31,5;31,1;1,40;494;138;001;000249;W;000138;W000138266756001
000014;T237L6;000014;001;00014;00000;00000;01;0000266757;86,9;26,7;26,3;1,40;495;139;001;000249;W;000139;W000139266757001
000014;T237L6;000014;001;00014;00000;00000;01;0000266758;99,8;30,6;30,2;1,40;496;140;001;000249;W;000140;W000140266758001
000014;T237L6;000014;001;00014;00000;00000;01;0000266759;106,1;32,6;32,2;1,40;497;141;001;000249;W;000141;W000141266759001
000014;T237L7;000014;001;00014;00000;00000;01;0000266760;101,7;31,2;30,8;1,40;498;142;001;000249;W;000142;W000142266760001
000014;T237L7;000014;001;00014;00000;00000;01;0000266761;109;33,4;33,0;1,40;499;143;001;000249;W;000143;W000143266761001
000014;T237L7;000014;001;00014;00000;00000;01;0000266762;109,2;33,5;33,1;1,40;500;144;001;000249;W;000144;W000144266762001
000014;T237L7;000014;001;00014;00000;00000;01;0000266763;35,9;11,3;10,9;1,40;501;145;001;000249;W;000145;W000145266763001
000014;T237L7;000014;001;00014;00000;00000;01;0000266764;101,4;31,1;30,7;1,40;502;146;001;000249;W;000146;W000146266764001
000014;T237L7;000014;001;00014;00000;00000;01;0000266765;81,3;25,0;24,6;1,40;503;147;001;000249;W;000147;W000147266765001
000014;T237L7;000014;001;00014;00000;00000;01;0000266766;90,1;27,7;27,3;1,40;504;148;001;000249;W;000148;W000148266766001
000014;T237L7;000014;001;00014;00000;00000;01;0000266767;61,6;19,1;18,7;1,40;505;149;001;000249;W;000149;W000149266767001
000014;T237L7;000014;001;00014;00000;00000;01;0000266768;101,4;31,1;30,7;1,40;506;150;001;000249;W;000150;W000150266768001
000014;T237L7;000014;001;00014;00000;00000;01;0000266769;93,5;28,7;28,3;1,40;507;151;001;000249;W;000151;W000151266769001
000014;T237L7;000014;001;00014;00000;00000;01;0000266770;99,1;30,4;30,0;1,40;508;152;001;000249;W;000152;W000152266770001
000014;T237L7;000014;001;00014;00000;00000;01;0000266771;94,7;29,1;28,7;1,40;509;153;001;000249;W;000153;W000153266771001
000014;T237L7;000014;001;00014;00000;00000;01;0000266772;94,6;29,1;28,7;1,40;510;154;001;000249;W;000154;W000154266772001
000014;T237L7;000014;001;00014;00000;00000;01;0000266773;92,4;28,4;28,0;1,40;511;155;001;000249;W;000155;W000155266773001
000014;T237L7;000014;001;00014;00000;00000;01;0000266774;106,4;32,6;32,2;1,40;512;156;001;000249;W;000156;W000156266774001
000014;T237L7;000014;001;00014;00000;00000;01;0000266775;90,8;27,9;27,5;1,40;513;157;001;000249;W;000157;W000157266775001
000014;T237L7;000014;001;00014;00000;00000;01;0000266776;99,4;30,5;30,1;1,40;514;158;001;000249;W;000158;W000158266776001
000014;T237L7;000014;001;00014;00000;00000;01;0000266777;60,2;18,6;18,2;1,40;515;159;001;000249;W;000159;W000159266777001
000014;T237L7;000014;001;00014;00000;00000;01;0000266778;99,6;30,6;30,2;1,40;516;160;001;000249;W;000160;W000160266778001
000014;T237L7;000014;001;00014;00000;00000;01;0000266779;94,1;28,9;28,5;1,40;517;161;001;000249;W;000161;W000161266779001
000014;T237L8;000014;001;00014;00000;00000;01;0000266780;101;31,0;30,6;1,40;518;162;001;000249;W;000162;W000162266780001
000014;T237L8;000014;001;00014;00000;00000;01;0000266781;99,9;30,7;30,3;1,40;519;163;001;000249;W;000163;W000163266781001
000014;T237L8;000014;001;00014;00000;00000;01;0000266782;106,8;32,8;32,4;1,40;520;164;001;000249;W;000164;W000164266782001
000014;T237L8;000014;001;00014;00000;00000;01;0000266783;90,8;27,9;27,5;1,40;521;165;001;000249;W;000165;W000165266783001
000014;T237L8;000014;001;00014;00000;00000;01;0000266784;100,8;30,9;30,5;1,40;522;166;001;000249;W;000166;W000166266784001
000014;T237L8;000014;001;00014;00000;00000;01;0000266785;49,8;15,5;15,1;1,40;523;167;001;000249;W;000167;W000167266785001
000014;T237L8;000014;001;00014;00000;00000;01;0000266786;102,5;31,5;31,1;1,40;524;168;001;000249;W;000168;W000168266786001
000014;T237L8;000014;001;00014;00000;00000;01;0000266787;92,1;28,3;27,9;1,40;525;169;001;000249;W;000169;W000169266787001
000014;T237L8;000014;001;00014;00000;00000;01;0000266788;104,7;32,1;31,7;1,40;526;170;001;000249;W;000170;W000170266788001
000014;T237L8;000014;001;00014;00000;00000;01;0000266789;87,2;26,8;26,4;1,40;527;171;001;000249;W;000171;W000171266789001
000014;T237L8;000014;001;00014;00000;00000;01;0000266790;98,3;30,2;29,8;1,40;528;172;001;000249;W;000172;W000172266790001
000014;T237L8;000014;001;00014;00000;00000;01;0000266791;95,2;29,2;28,8;1,40;529;173;001;000249;W;000173;W000173266791001
000014;T237L8;000014;001;00014;00000;00000;01;0000266792;98,7;30,3;29,9;1,40;530;174;001;000249;W;000174;W000174266792001
000014;T237L8;000014;001;00014;00000;00000;01;0000266793;87,1;26,8;26,4;1,40;531;175;001;000249;W;000175;W000175266793001
000014;T237L8;000014;001;00014;00000;00000;01;0000266794;110;33,7;33,3;1,40;532;176;001;000249;W;000176;W000176266794001
000014;T237L8;000014;001;00014;00000;00000;01;0000266795;95,7;29,4;29,0;1,40;533;177;001;000249;W;000177;W000177266795001
000014;T237L8;000014;001;00014;00000;00000;01;0000266796;100,6;30,9;30,5;1,40;534;178;001;000249;W;000178;W000178266796001
000014;T237L8;000014;001;00014;00000;00000;01;0000266797;96,9;29,8;29,4;1,40;535;179;001;000249;W;000179;W000179266797001
000014;T237L8;000014;001;00014;00000;00000;01;0000266798;99,7;30,6;30,2;1,40;536;180;001;000249;W;000180;W000180266798001
000014;T237L8;000014;001;00014;00000;00000;01;0000266799;95,8;29,4;29,0;1,40;537;181;001;000249;W;000181;W000181266799001
000014;T237L1;000014;001;00015;00000;00000;01;0000266800;100,9;31,0;30,6;1,40;538;1;001;000249;W;000001;W000001266800001
000014;T237L1;000014;001;00015;00000;00000;01;0000266801;91,4;28,1;27,7;1,40;539;2;001;000249;W;000002;W000002266801001
000014;T237L1;000014;001;00015;00000;00000;01;0000266802;90,4;27,8;27,4;1,40;540;3;001;000249;W;000003;W000003266802001
000014;T237L1;000014;001;00015;00000;00000;01;0000266803;102,1;31,3;30,9;1,40;541;4;001;000249;W;000004;W000004266803001
000014;T237L1;000014;001;00015;00000;00000;01;0000266804;100,2;30,8;30,4;1,40;542;5;001;000249;W;000005;W000005266804001
000014;T237L1;000014;001;00015;00000;00000;01;0000266805;100,9;31,0;30,6;1,40;543;6;001;000249;W;000006;W000006266805001
000014;T237L1;000014;001;00015;00000;00000;01;0000266806;101,4;31,1;30,7;1,40;544;7;001;000249;W;000007;W000007266806001
000014;T237L1;000014;001;00015;00000;00000;01;0000266807;100,2;30,8;30,4;1,40;545;8;001;000249;W;000008;W000008266807001
000014;T237L1;000014;001;00015;00000;00000;01;0000266808;97,2;29,9;29,5;1,40;546;9;001;000249;W;000009;W000009266808001
000014;T237L1;000014;001;00015;00000;00000;01;0000266809;110,2;33,8;33,4;1,40;547;10;001;000249;W;000010;W000010266809001
000014;T237L1;000014;001;00015;00000;00000;01;0000266810;92,1;28,3;27,9;1,40;548;11;001;000249;W;000011;W000011266810001
000014;T237L1;000014;001;00015;00000;00000;01;0000266811;101,7;31,2;30,8;1,40;549;12;001;000249;W;000012;W000012266811001
000014;T237L1;000014;001;00015;00000;00000;01;0000266812;106,7;32,7;32,3;1,40;550;13;001;000249;W;000013;W000013266812001
000014;T237L1;000014;001;00015;00000;00000;01;0000266813;100,9;31,0;30,6;1,40;551;14;001;000249;W;000014;W000014266813001
000014;T237L1;000014;001;00015;00000;00000;01;0000266814;97,5;29,9;29,5;1,40;552;15;001;000249;W;000015;W000015266814001
000014;T237L1;000014;001;00015;00000;00000;01;0000266815;101,8;31,2;30,8;1,40;553;16;001;000249;W;000016;W000016266815001
000014;T237L1;000014;001;00015;00000;00000;01;0000266816;96,8;29,7;29,3;1,40;554;17;001;000249;W;000017;W000017266816001
000014;T237L1;000014;001;00015;00000;00000;01;0000266817;100,9;31,0;30,6;1,40;555;18;001;000249;W;000018;W000018266817001
000014;T237L1;000014;001;00015;00000;00000;01;0000266818;99,1;30,4;30,0;1,40;556;19;001;000249;W;000019;W000019266818001
000014;T237L2;000014;001;00015;00000;00000;01;0000266819;101,4;31,1;30,7;1,40;557;20;001;000249;W;000020;W000020266819001
000014;T237L2;000014;001;00015;00000;00000;01;0000266820;94,1;28,9;28,5;1,40;558;21;001;000249;W;000021;W000021266820001
000014;T237L2;000014;001;00015;00000;00000;01;0000266821;100,8;30,9;30,5;1,40;559;22;001;000249;W;000022;W000022266821001
000014;T237L2;000014;001;00015;00000;00000;01;0000266822;96,9;29,8;29,4;1,40;560;23;001;000249;W;000023;W000023266822001
000014;T237L2;000014;001;00015;00000;00000;01;0000266823;103;31,6;31,2;1,40;561;24;001;000249;W;000024;W000024266823001
000014;T237L2;000014;001;00015;00000;00000;01;0000266824;100,1;30,7;30,3;1,40;562;25;001;000249;W;000025;W000025266824001
000014;T237L2;000014;001;00015;00000;00000;01;0000266825;104,8;32,2;31,8;1,40;563;26;001;000249;W;000026;W000026266825001
000014;T237L2;000014;001;00015;00000;00000;01;0000266826;93,4;28,7;28,3;1,40;564;27;001;000249;W;000027;W000027266826001
000014;T237L2;000014;001;00015;00000;00000;01;0000266827;101,9;31,3;30,9;1,40;565;28;001;000249;W;000028;W000028266827001
000014;T237L2;000014;001;00015;00000;00000;01;0000266828;101,6;31,2;30,8;1,40;566;29;001;000249;W;000029;W000029266828001
000014;T237L2;000014;001;00015;00000;00000;01;0000266829;93,6;28,8;28,4;1,40;567;30;001;000249;W;000030;W000030266829001
000014;T237L2;000014;001;00015;00000;00000;01;0000266830;101,2;31,1;30,7;1,40;568;31;001;000249;W;000031;W000031266830001
000014;T237L2;000014;001;00015;00000;00000;01;0000266831;100,4;30,8;30,4;1,40;569;32;001;000249;W;000032;W000032266831001
000014;T237L2;000014;001;00015;00000;00000;01;0000266832;101,6;31,2;30,8;1,40;570;33;001;000249;W;000033;W000033266832001
000014;T237L2;000014;001;00015;00000;00000;01;0000266833;102;31,3;30,9;1,40;571;34;001;000249;W;000034;W000034266833001
000014;T237L2;000014;001;00015;00000;00000;01;0000266834;100,9;31,0;30,6;1,40;572;35;001;000249;W;000035;W000035266834001
000014;T237L2;000014;001;00015;00000;00000;01;0000266835;102,1;31,3;30,9;1,40;573;36;001;000249;W;000036;W000036266835001
000014;T237L2;000014;001;00015;00000;00000;01;0000266836;101,5;31,2;30,8;1,40;574;37;001;000249;W;000037;W000037266836001
000014;T237L2;000014;001;00015;00000;00000;01;0000266837;100,1;30,7;30,3;1,40;575;38;001;000249;W;000038;W000038266837001
000014;T237L2;000014;001;00015;00000;00000;01;0000266838;100;30,7;30,3;1,40;576;39;001;000249;W;000039;W000039266838001
000014;T237L2;000014;001;00015;00000;00000;01;0000266839;103,4;31,7;31,3;1,40;577;40;001;000249;W;000040;W000040266839001
000014;T237L3;000014;001;00015;00000;00000;01;0000266840;101,3;31,1;30,7;1,40;578;41;001;000249;W;000041;W000041266840001
000014;T237L3;000014;001;00015;00000;00000;01;0000266841;81,5;25,1;24,7;1,40;579;42;001;000249;W;000042;W000042266841001
000014;T237L3;000014;001;00015;00000;00000;01;0000266842;99;30,4;30,0;1,40;580;43;001;000249;W;000043;W000043266842001
000014;T237L3;000014;001;00015;00000;00000;01;0000266843;109,4;33,6;33,2;1,40;581;44;001;000249;W;000044;W000044266843001
000014;T237L3;000014;001;00015;00000;00000;01;0000266844;47,8;14,9;14,5;1,40;582;45;001;000249;W;000045;W000045266844001
000014;T237L3;000014;001;00015;00000;00000;01;0000266845;101,1;31,0;30,6;1,40;583;46;001;000249;W;000046;W000046266845001
000014;T237L3;000014;001;00015;00000;00000;01;0000266846;97,8;30,0;29,6;1,40;584;47;001;000249;W;000047;W000047266846001
000014;T237L3;000014;001;00015;00000;00000;01;0000266847;101,5;31,2;30,8;1,40;585;48;001;000249;W;000048;W000048266847001
000014;T237L3;000014;001;00015;00000;00000;01;0000266848;100,8;30,9;30,5;1,40;586;49;001;000249;W;000049;W000049266848001
000014;T237L3;000014;001;00015;00000;00000;01;0000266849;101,7;31,2;30,8;1,40;587;50;001;000249;W;000050;W000050266849001
000014;T237L3;000014;001;00015;00000;00000;01;0000266850;96,4;29,6;29,2;1,40;588;51;001;000249;W;000051;W000051266850001
000014;T237L3;000014;001;00015;00000;00000;01;0000266851;99,7;30,6;30,2;1,40;589;52;001;000249;W;000052;W000052266851001
000014;T237L3;000014;001;00015;00000;00000;01;0000266852;99,6;30,6;30,2;1,40;590;53;001;000249;W;000053;W000053266852001
000014;T237L3;000014;001;00015;00000;00000;01;0000266853;101,1;31,0;30,6;1,40;591;54;001;000249;W;000054;W000054266853001
000014;T237L3;000014;001;00015;00000;00000;01;0000266854;99,1;30,4;30,0;1,40;592;55;001;000249;W;000055;W000055266854001
000014;T237L3;000014;001;00015;00000;00000;01;0000266855;100,3;30,8;30,4;1,40;593;56;001;000249;W;000056;W000056266855001
000014;T237L3;000014;001;00015;00000;00000;01;0000266856;100,4;30,8;30,4;1,40;594;57;001;000249;W;000057;W000057266856001
000014;T237L3;000014;001;00015;00000;00000;01;0000266857;101,1;31,0;30,6;1,40;595;58;001;000249;W;000058;W000058266857001
000014;T237L3;000014;001;00015;00000;00000;01;0000266858;98,5;30,2;29,8;1,40;596;59;001;000249;W;000059;W000059266858001
000014;T237L3;000014;001;00015;00000;00000;01;0000266859;103,3;31,7;31,3;1,40;597;60;001;000249;W;000060;W000060266859001
000014;T237L3;000014;001;00015;00000;00000;01;0000266860;97,2;29,9;29,5;1,40;598;61;001;000249;W;000061;W000061266860001
000014;T237L3;000014;001;00015;00000;00000;01;0000266861;100,6;30,9;30,5;1,40;599;62;001;000249;W;000062;W000062266861001
000014;T237L3;000014;001;00015;00000;00000;01;0000266862;99,2;30,5;30,1;1,40;600;63;001;000249;W;000063;W000063266862001
000014;T237L3;000014;001;00015;00000;00000;01;0000266863;101,1;31,0;30,6;1,40;601;64;001;000249;W;000064;W000064266863001
000014;T237L3;000014;001;00015;00000;00000;01;0000266864;99,3;30,5;30,1;1,40;602;65;001;000249;W;000065;W000065266864001
000014;T237L4;000014;001;00015;00000;00000;01;0000266865;101;31,0;30,6;1,40;603;66;001;000249;W;000066;W000066266865001
000014;T237L4;000014;001;00015;00000;00000;01;0000266866;99,4;30,5;30,1;1,40;604;67;001;000249;W;000067;W000067266866001
000014;T237L4;000014;001;00015;00000;00000;01;0000266867;99,7;30,6;30,2;1,40;605;68;001;000249;W;000068;W000068266867001
000014;T237L4;000014;001;00015;00000;00000;01;0000266868;98,1;30,1;29,7;1,40;606;69;001;000249;W;000069;W000069266868001
000014;T237L4;000014;001;00015;00000;00000;01;0000266869;102,4;31,4;31,0;1,40;607;70;001;000249;W;000070;W000070266869001
000014;T237L4;000014;001;00015;00000;00000;01;0000266870;102,2;31,4;31,0;1,40;608;71;001;000249;W;000071;W000071266870001
000014;T237L4;000014;001;00015;00000;00000;01;0000266871;100,4;30,8;30,4;1,40;609;72;001;000249;W;000072;W000072266871001
000014;T237L4;000014;001;00015;00000;00000;01;0000266872;97,5;29,9;29,5;1,40;610;73;001;000249;W;000073;W000073266872001
000014;T237L4;000014;001;00015;00000;00000;01;0000266873;101,9;31,3;30,9;1,40;611;74;001;000249;W;000074;W000074266873001
000014;T237L4;000014;001;00015;00000;00000;01;0000266874;100,2;30,8;30,4;1,40;612;75;001;000249;W;000075;W000075266874001
000014;T237L4;000014;001;00015;00000;00000;01;0000266875;99,5;30,6;30,2;1,40;613;76;001;000249;W;000076;W000076266875001
000014;T237L4;000014;001;00015;00000;00000;01;0000266876;98,8;30,3;29,9;1,40;614;77;001;000249;W;000077;W000077266876001
000014;T237L4;000014;001;00015;00000;00000;01;0000266877;100,2;30,8;30,4;1,40;615;78;001;000249;W;000078;W000078266877001
000014;T237L4;000014;001;00015;00000;00000;01;0000266878;82,8;25,5;25,1;1,40;616;79;001;000249;W;000079;W000079266878001
000014;T237L4;000014;001;00015;00000;00000;01;0000266879;100,5;30,9;30,5;1,40;617;80;001;000249;W;000080;W000080266879001
000014;T237L4;000014;001;00015;00000;00000;01;0000266880;99,6;30,6;30,2;1,40;618;81;001;000249;W;000081;W000081266880001
000014;T237L4;000014;001;00015;00000;00000;01;0000266881;101,5;31,2;30,8;1,40;619;82;001;000249;W;000082;W000082266881001
000014;T237L4;000014;001;00015;00000;00000;01;0000266882;96,9;29,8;29,4;1,40;620;83;001;000249;W;000083;W000083266882001
